Subject,Method,Tissue Type,Noise Level,RMSE
334264,both,Other,0.015,0.8623353436908013
334264,s1_2,All,0.015,0.5811447056521987
334264,s1_3,All,0.015,0.73614814012736
334264,both,All,0.015,0.5336346503287118
334264,s1_2,WM,0.02,0.5931510544517992
334264,s1_3,WM,0.02,0.49045607964594806
334264,both,WM,0.02,0.5495522898802061
334264,s1_2,GM,0.02,0.5998340758641435
334264,s1_3,GM,0.02,0.5884004693452731
334264,both,GM,0.02,0.5842280314921358
334264,s1_2,Other,0.02,0.9814491442522462
334264,s1_3,Other,0.02,1.5769980883706882
334264,both,Other,0.02,0.7285377900837011
334264,s1_2,All,0.02,0.654446475879038
334264,s1_3,All,0.02,0.74420285770397
334264,both,All,0.02,0.5882157248037977
336117,s1_2,WM,0.0005,0.26789788915900153
336117,s1_3,WM,0.0005,0.24482718984451068
336117,both,WM,0.0005,0.6033600222660122
336117,s1_2,GM,0.0005,0.31113551145591867
336117,s1_3,GM,0.0005,0.5475878847542418
336117,both,GM,0.0005,0.6292693501421165
336117,s1_2,Other,0.0005,0.8433471576937681
336117,s1_3,Other,0.0005,2.217456705280655
336117,both,Other,0.0005,2.2155553112788113
336117,s1_2,All,0.0005,0.3909021067753363
336117,s1_3,All,0.0005,0.8345623685804268
336117,both,All,0.0005,0.9371332774308022
336117,s1_2,WM,0.001,0.2678923788973607
336117,s1_3,WM,0.001,0.244613479770318
336117,both,WM,0.001,0.37395331571805107
336117,s1_2,GM,0.001,0.31107039713848367
336117,s1_3,GM,0.001,0.5441521985495327
336117,both,GM,0.001,0.5649478265033601
336117,s1_2,Other,0.001,0.8571484466469035
336117,s1_3,Other,0.001,2.1726547041525714
336117,both,Other,0.001,2.086198052422262
336117,s1_2,All,0.001,0.3941718687540842
336117,s1_3,All,0.001,0.8204821988881308
336117,both,All,0.001,0.8244630185053237
336117,s1_2,WM,0.005,0.28936525293897075
336117,s1_3,WM,0.005,0.2592193827957263
336117,both,WM,0.005,0.23861393336499936
336117,s1_2,GM,0.005,0.3424258827369586
336117,s1_3,GM,0.005,0.5091875390683471
336117,both,GM,0.005,0.4276931324865755
336117,s1_2,Other,0.005,1.1337238509341199
336117,s1_3,Other,0.005,1.7163988975184035
336117,both,Other,0.005,1.5907865700408501
336117,s1_2,All,0.005,0.47988017433829433
336117,s1_3,All,0.005,0.6823283866077376
336117,both,All,0.005,0.6186510862251183
336117,s1_2,WM,0.01,0.3565253282777319
336117,s1_3,WM,0.01,0.300928211004992
336117,both,WM,0.01,0.31941879324453265
336117,s1_2,GM,0.01,0.4131537776922876
336117,s1_3,GM,0.01,0.46535127655291103
336117,both,GM,0.01,0.3575697925750667
336117,s1_2,Other,0.01,1.025201986950642
336117,s1_3,Other,0.01,1.679314220433782
336117,both,Other,0.01,1.1806908599864945
336117,s1_2,All,0.01,0.49732107984769747
336117,s1_3,All,0.01,0.6667406236901415
336117,both,All,0.01,0.5052588891778848
336117,s1_2,WM,0.015,0.44876044675297927
336117,s1_3,WM,0.015,0.3684315965576273
336117,both,WM,0.015,0.4214709138302909
336117,s1_2,GM,0.015,0.47993814112012356
336117,s1_3,GM,0.015,0.479746445132465
336117,both,GM,0.015,0.4296439639933593
336117,s1_2,Other,0.015,0.8985754569174732
336117,s1_3,Other,0.015,1.6935582790120907
336117,both,Other,0.015,0.7964272066217921
336117,s1_2,All,0.015,0.5295254277319821
336117,s1_3,All,0.015,0.690425983552366
336117,both,All,0.015,0.48050818161701525
336117,s1_2,WM,0.02,0.5775977299572779
336117,s1_3,WM,0.02,0.4620534089394243
336117,both,WM,0.02,0.5300089323539414
336117,s1_2,GM,0.02,0.5558094171659853
336117,s1_3,GM,0.02,0.5233635562071515
336117,both,GM,0.02,0.5202032686691767
336117,s1_2,Other,0.02,0.8688013246058778
336117,s1_3,Other,0.02,1.587732671368382
336117,both,Other,0.02,0.6185554864952906
336117,s1_2,All,0.02,0.6079294701211567
336117,s1_3,All,0.02,0.7023116802661559
336117,both,All,0.02,0.5364315791894381
335574,s1_2,WM,0.0005,0.32069290008614026
335574,s1_3,WM,0.0005,0.3053511915473308
335574,both,WM,0.0005,0.542317771699853
335574,s1_2,GM,0.0005,0.36045169684373873
335574,s1_3,GM,0.0005,0.5688383868968804
335574,both,GM,0.0005,0.7070493480147672
335574,s1_2,Other,0.0005,0.8576962750385242
335574,s1_3,Other,0.0005,2.2264340986954236
335574,both,Other,0.0005,2.255030438970353
335574,s1_2,All,0.0005,0.47611399750879735
335574,s1_3,All,0.0005,1.0263825864509148
335574,both,All,0.0005,1.1099650389477973
335574,s1_2,WM,0.001,0.3206865696430685
335574,s1_3,WM,0.001,0.30525454936483076
335574,both,WM,0.001,0.3733795883660322
335574,s1_2,GM,0.001,0.3605815785345386
335574,s1_3,GM,0.001,0.5693255525513647
335574,both,GM,0.001,0.6258026877081897
335574,s1_2,Other,0.001,0.8719816099380266
335574,s1_3,Other,0.001,2.1254549775182094
335574,both,Other,0.001,1.961617462745662
335574,s1_2,All,0.001,0.48078565526465716
335574,s1_3,All,0.001,0.9872871816243269
335574,both,All,0.001,0.948920502908239
335574,s1_2,WM,0.005,0.3409667167073979
335574,s1_3,WM,0.005,0.31848118742295284
335574,both,WM,0.005,0.3018872361874625
335574,s1_2,GM,0.005,0.39674367834491037
335574,s1_3,GM,0.005,0.5355960281565343
335574,both,GM,0.005,0.45367148710466093
335574,s1_2,Other,0.005,1.1020089771853707
335574,s1_3,Other,0.005,1.555234071131293
335574,both,Other,0.005,1.4136772087913578
335574,s1_2,All,0.005,0.5735555270256788
335574,s1_3,All,0.005,0.766467163954492
335574,both,All,0.005,0.6905624826115148
335574,s1_2,WM,0.01,0.40424039178995325
335574,s1_3,WM,0.01,0.3554554018933454
335574,both,WM,0.01,0.3763924951627227
335574,s1_2,GM,0.01,0.46945592618631654
335574,s1_3,GM,0.01,0.5025160456956934
335574,both,GM,0.01,0.41956014966494537
335574,s1_2,Other,0.01,0.9527312223245126
335574,s1_3,Other,0.01,1.5195619652603651
335574,both,Other,0.01,1.0449309506696354
335574,s1_2,All,0.01,0.5643988775306299
335574,s1_3,All,0.01,0.7522432420968355
335574,both,All,0.01,0.5703083157813704
335574,s1_2,WM,0.015,0.4920774357704713
335574,s1_3,WM,0.015,0.42057698391450427
335574,both,WM,0.015,0.47451102567444564
335574,s1_2,GM,0.015,0.5380307909126351
335574,s1_3,GM,0.015,0.5254246116197085
335574,both,GM,0.015,0.4989786064970266
335574,s1_2,Other,0.015,0.8310608308414488
335574,s1_3,Other,0.015,1.5334472120214642
335574,both,Other,0.015,0.7887897412711582
335574,s1_2,All,0.015,0.5835508223123901
335574,s1_3,All,0.015,0.7776662725575946
335574,both,All,0.015,0.5526622146937916
335574,s1_2,WM,0.02,0.6163037033241688
335574,s1_3,WM,0.02,0.5135428051423868
335574,both,WM,0.02,0.5842250358351267
335574,s1_2,GM,0.02,0.6018151555991125
335574,s1_3,GM,0.02,0.5747652326252056
335574,both,GM,0.02,0.5921729163409419
335574,s1_2,Other,0.02,0.8656935347770898
335574,s1_3,Other,0.02,1.4296851373548278
335574,both,Other,0.02,0.7129469679377279
335574,s1_2,All,0.02,0.6629770740303186
335574,s1_3,All,0.02,0.7800801269878843
335574,both,All,0.02,0.6122316252841514
336954,s1_2,WM,0.0005,0.2740524376283626
336954,s1_3,WM,0.0005,0.25317544613119564
336954,both,WM,0.0005,0.5309653248739056
336954,s1_2,GM,0.0005,0.33137284673456474
336954,s1_3,GM,0.0005,0.5856381514738936
336954,both,GM,0.0005,0.7110241410904977
336954,s1_2,Other,0.0005,0.8671528048515353
336954,s1_3,Other,0.0005,2.356871068702308
336954,both,Other,0.0005,2.347731213238529
336954,s1_2,All,0.0005,0.4354454663936702
336954,s1_3,All,0.0005,0.9960240890182183
336954,both,All,0.0005,1.0727433080247213
336954,s1_2,WM,0.001,0.27404768107718647
336954,s1_3,WM,0.001,0.25322027491819254
336954,both,WM,0.001,0.3391436101604754
336954,s1_2,GM,0.001,0.3316238491949435
336954,s1_3,GM,0.001,0.5858040848756843
336954,both,GM,0.001,0.6227901894948459
336954,s1_2,Other,0.001,0.8834377654365357
336954,s1_3,Other,0.001,2.285506986955231
336954,both,Other,0.001,2.123614332692888
336954,s1_2,All,0.001,0.4404212215908044
336954,s1_3,All,0.001,0.9706574723624585
336954,both,All,0.001,0.9356913384578475
336954,s1_2,WM,0.005,0.29457560599140725
336954,s1_3,WM,0.005,0.26877230389251977
336954,both,WM,0.005,0.24975581717581227
336954,s1_2,GM,0.005,0.37579721008037054
336954,s1_3,GM,0.005,0.5502178679058369
336954,both,GM,0.005,0.45725435445981333
336954,s1_2,Other,0.005,1.1563071677889245
336954,s1_3,Other,0.005,1.6668280618773101
336954,both,Other,0.005,1.5624981300758949
336954,s1_2,All,0.005,0.5429894892049986
336954,s1_3,All,0.005,0.750259062757432
336954,both,All,0.005,0.688263448766316
336954,s1_2,WM,0.01,0.3599135317458108
336954,s1_3,WM,0.01,0.3085566284101044
336954,both,WM,0.01,0.32700938560555176
336954,s1_2,GM,0.01,0.45852015870236296
336954,s1_3,GM,0.01,0.5222838589822335
336954,both,GM,0.01,0.4120060514348381
336954,s1_2,Other,0.01,0.9783459152601874
336954,s1_3,Other,0.01,1.643874282198079
336954,both,Other,0.01,1.125137704629525
336954,s1_2,All,0.01,0.5322130632804052
336954,s1_3,All,0.01,0.7429584301067823
336954,both,All,0.01,0.5515666270646646
336954,s1_2,WM,0.015,0.45058705857387626
336954,s1_3,WM,0.015,0.37768370013193475
336954,both,WM,0.015,0.4256486839533525
336954,s1_2,GM,0.015,0.5192801581678217
336954,s1_3,GM,0.015,0.5482715207992248
336954,both,GM,0.015,0.4865022797965189
336954,s1_2,Other,0.015,0.825066902311915
336954,s1_3,Other,0.015,1.6554841170004877
336954,both,Other,0.015,0.7291534156282958
336954,s1_2,All,0.015,0.5467407813870374
336954,s1_3,All,0.015,0.7687824004959815
336954,both,All,0.015,0.5038919611211865
336954,s1_2,WM,0.02,0.581296000980756
336954,s1_3,WM,0.02,0.4738509971941822
336954,both,WM,0.02,0.5367350861115561
336954,s1_2,GM,0.02,0.572503381994862
336954,s1_3,GM,0.02,0.5801933532154836
336954,both,GM,0.02,0.5783453809968204
336954,s1_2,Other,0.02,0.8602028365207401
336954,s1_3,Other,0.02,1.5395248197356675
336954,both,Other,0.02,0.5643350462962207
336954,s1_2,All,0.02,0.6284210111654468
336954,s1_3,All,0.02,0.7669864610790488
336954,both,All,0.02,0.5561251597084335
336885,s1_2,WM,0.0005,0.27119238126048595
336885,s1_3,WM,0.0005,0.25690450390222147
336885,both,WM,0.0005,0.4774075668244504
336885,s1_2,GM,0.0005,0.3311473448072768
336885,s1_3,GM,0.0005,0.5083763628990254
336885,both,GM,0.0005,0.5698067094256434
336885,s1_2,Other,0.0005,0.7951036199962058
336885,s1_3,Other,0.0005,2.075896489629651
336885,both,Other,0.0005,2.0898122733371327
336885,s1_2,All,0.0005,0.39204064464653726
336885,s1_3,All,0.0005,0.8012707690253137
336885,both,All,0.0005,0.8679997087638863
336885,s1_2,WM,0.001,0.2711921655337398
336885,s1_3,WM,0.001,0.2568613409677214
336885,both,WM,0.001,0.3067009318086715
336885,s1_2,GM,0.001,0.33086224855096424
336885,s1_3,GM,0.001,0.5063660975201693
336885,both,GM,0.001,0.5257033435719096
336885,s1_2,Other,0.001,0.8058839017115901
336885,s1_3,Other,0.001,2.013707266749845
336885,both,Other,0.001,1.9179177035718888
336885,s1_2,All,0.001,0.39452480524630273
336885,s1_3,All,0.001,0.7818566942039036
336885,both,All,0.001,0.7671654754229424
336885,s1_2,WM,0.005,0.28991696223201746
336885,s1_3,WM,0.005,0.27104710459545966
336885,both,WM,0.005,0.25598448179830857
336885,s1_2,GM,0.005,0.34568102651524546
336885,s1_3,GM,0.005,0.4783257829321494
336885,both,GM,0.005,0.41282801361387117
336885,s1_2,Other,0.005,1.0591724872631856
336885,s1_3,Other,0.005,1.6326141779884826
336885,both,Other,0.005,1.4858539149018084
336885,s1_2,All,0.005,0.4693394531033515
336885,s1_3,All,0.005,0.6636633992454645
336885,both,All,0.005,0.5995301850014649
336885,s1_2,WM,0.01,0.35134700562693083
336885,s1_3,WM,0.01,0.3088694695448133
336885,both,WM,0.01,0.32626116188296905
336885,s1_2,GM,0.01,0.4053915090692365
336885,s1_3,GM,0.01,0.4393292874342384
336885,both,GM,0.01,0.36174147377797333
336885,s1_2,Other,0.01,1.0085379512068962
336885,s1_3,Other,0.01,1.5896070597427008
336885,both,Other,0.01,1.094933863514132
336885,s1_2,All,0.01,0.49488546585038423
336885,s1_3,All,0.01,0.648383269739462
336885,both,All,0.01,0.49465386058682853
336885,s1_2,WM,0.015,0.4386294590545768
336885,s1_3,WM,0.015,0.37513776113938785
336885,both,WM,0.015,0.4189336399798752
336885,s1_2,GM,0.015,0.48184735333258805
336885,s1_3,GM,0.015,0.44933439189175856
336885,both,GM,0.015,0.43106693213195557
336885,s1_2,Other,0.015,0.9092976432805027
336885,s1_3,Other,0.015,1.6106516291104143
336885,both,Other,0.015,0.7906870914295764
336885,s1_2,All,0.015,0.5319080860918115
336885,s1_3,All,0.015,0.6735959483940671
336885,both,All,0.015,0.48219698867577315
336885,s1_2,WM,0.02,0.5661657351697612
336885,s1_3,WM,0.02,0.46848712135075565
336885,both,WM,0.02,0.5259280879042847
336885,s1_2,GM,0.02,0.5618205727123855
336885,s1_3,GM,0.02,0.499545339303343
336885,both,GM,0.02,0.5234652690120095
336885,s1_2,Other,0.02,0.8778653917771878
336885,s1_3,Other,0.02,1.516781735498484
336885,both,Other,0.02,0.6620628479161598
336885,s1_2,All,0.02,0.6095170964445487
336885,s1_3,All,0.02,0.6901064382274456
336885,both,All,0.02,0.5427557836779241
336195,s1_2,WM,0.0005,0.2654783624295977
336195,s1_3,WM,0.0005,0.25802369743893167
336195,both,WM,0.0005,0.4869791125144182
336195,s1_2,GM,0.0005,0.31133398492846637
336195,s1_3,GM,0.0005,0.5784825643734697
336195,both,GM,0.0005,0.624919260194316
336195,s1_2,Other,0.0005,0.8902284459206304
336195,s1_3,Other,0.0005,2.6417706506607224
336195,both,Other,0.0005,2.5784213288537474
336195,s1_2,All,0.0005,0.48209711601707045
336195,s1_3,All,0.0005,1.2738325370677337
336195,both,All,0.0005,1.2820042429022487
336195,s1_2,WM,0.001,0.265461394786296
336195,s1_3,WM,0.001,0.25697645712938666
336195,both,WM,0.001,0.3215515291794534
336195,s1_2,GM,0.001,0.31171129695438093
336195,s1_3,GM,0.001,0.576910069633032
336195,both,GM,0.001,0.5710203283557436
336195,s1_2,Other,0.001,0.912273587834573
336195,s1_3,Other,0.001,2.554916080643635
336195,both,Other,0.001,2.2398651816053294
336195,s1_2,All,0.001,0.49076886283136517
336195,s1_3,All,0.001,1.235675241711524
336195,both,All,0.001,1.1054135844630322
336195,s1_2,WM,0.005,0.2857005705275523
336195,s1_3,WM,0.005,0.26477879595913284
336195,both,WM,0.005,0.24463399105279066
336195,s1_2,GM,0.005,0.35991933593931896
336195,s1_3,GM,0.005,0.5407433538057147
336195,both,GM,0.005,0.4464383898913605
336195,s1_2,Other,0.005,1.150398372221687
336195,s1_3,Other,0.005,1.6189329338534681
336195,both,Other,0.005,1.5088856858928403
336195,s1_2,All,0.005,0.6008965317331737
336195,s1_3,All,0.005,0.8319009345853972
336195,both,All,0.005,0.761307648153375
336195,s1_2,WM,0.01,0.35003675882094065
336195,s1_3,WM,0.01,0.29815151911644067
336195,both,WM,0.01,0.317801972043305
336195,s1_2,GM,0.01,0.43486550058614615
336195,s1_3,GM,0.01,0.5037951586049262
336195,both,GM,0.01,0.3851372238003889
336195,s1_2,Other,0.01,0.8777464848346473
336195,s1_3,Other,0.01,1.5811522629914492
336195,both,Other,0.01,1.0294374080569524
336195,s1_2,All,0.01,0.5333064704999015
336195,s1_3,All,0.01,0.8119728492289084
336195,both,All,0.01,0.5663493847911568
336195,s1_2,WM,0.015,0.438560126899506
336195,s1_3,WM,0.015,0.3565632812153326
336195,both,WM,0.015,0.4185401309544955
336195,s1_2,GM,0.015,0.49256062651928095
336195,s1_3,GM,0.015,0.5231254019906766
336195,both,GM,0.015,0.4537754812357308
336195,s1_2,Other,0.015,0.6925045249133827
336195,s1_3,Other,0.015,1.5885250307738459
336195,both,Other,0.015,0.6068537532801084
336195,s1_2,All,0.015,0.521665280584311
336195,s1_3,All,0.015,0.8290375981049194
336195,both,All,0.015,0.47711322500241665
336195,s1_2,WM,0.02,0.5550391979985498
336195,s1_3,WM,0.02,0.44107038070213594
336195,both,WM,0.02,0.524053851206421
336195,s1_2,GM,0.02,0.5498487872320631
336195,s1_3,GM,0.02,0.556995918649013
336195,both,GM,0.02,0.5443780838266504
336195,s1_2,Other,0.02,0.8920764247032698
336195,s1_3,Other,0.02,1.4600218787129158
336195,both,Other,0.02,0.47129597724286304
336195,s1_2,All,0.02,0.6390063433024946
336195,s1_3,All,0.02,0.8039357248965165
336195,both,All,0.02,0.5215347975646764
335663,s1_2,WM,0.0005,0.25347774503139325
335663,s1_3,WM,0.0005,0.2350968253670059
335663,both,WM,0.0005,0.4023122601526055
335663,s1_2,GM,0.0005,0.27892870191055513
335663,s1_3,GM,0.0005,0.5030272395654077
335663,both,GM,0.0005,0.5074961217490944
335663,s1_2,Other,0.0005,1.0265237498351727
335663,s1_3,Other,0.0005,2.338803103645991
335663,both,Other,0.0005,2.25963597439638
335663,s1_2,All,0.0005,0.46924199811354805
335663,s1_3,All,0.0005,0.9786267455520312
335663,both,All,0.0005,0.9757706495002139
335663,s1_2,WM,0.001,0.253475766529499
335663,s1_3,WM,0.001,0.23501625129253848
335663,both,WM,0.001,0.2483741009001397
335663,s1_2,GM,0.001,0.27865826771568236
335663,s1_3,GM,0.001,0.5025457034671893
335663,both,GM,0.001,0.48880691157999223
335663,s1_2,Other,0.001,1.0439409206063635
335663,s1_3,Other,0.001,2.2925267097307773
335663,both,Other,0.001,2.044150951547869
335663,s1_2,All,0.001,0.4749889038528025
335663,s1_3,All,0.001,0.9617129715793084
335663,both,All,0.001,0.8709210702182181
335663,s1_2,WM,0.005,0.27331915671950435
335663,s1_3,WM,0.005,0.24907030476067596
335663,both,WM,0.005,0.23160519080971106
335663,s1_2,GM,0.005,0.3020819327904182
335663,s1_3,GM,0.005,0.47079819652187616
335663,both,GM,0.005,0.39117404403129036
335663,s1_2,Other,0.005,1.2888697344321987
335663,s1_3,Other,0.005,1.7376320715751379
335663,both,Other,0.005,1.6294233555178343
335663,s1_2,All,0.005,0.5680346316143011
335663,s1_3,All,0.005,0.7585656124134722
335663,both,All,0.005,0.6992361577017068
335663,s1_2,WM,0.01,0.3376303571994577
335663,s1_3,WM,0.01,0.2885793744798805
335663,both,WM,0.01,0.3073807072821882
335663,s1_2,GM,0.01,0.369421786599009
335663,s1_3,GM,0.01,0.4241455118290204
335663,both,GM,0.01,0.3157802643568041
335663,s1_2,Other,0.01,1.0872806917764057
335663,s1_3,Other,0.01,1.7098310588948102
335663,both,Other,0.01,1.1774971467103714
335663,s1_2,All,0.01,0.5342762118528598
335663,s1_3,All,0.01,0.744188722728158
335663,both,All,0.01,0.5414270748126387
335663,s1_2,WM,0.015,0.4274292564418303
335663,s1_3,WM,0.015,0.3549549706375733
335663,both,WM,0.015,0.40467174785307564
335663,s1_2,GM,0.015,0.4414594128390956
335663,s1_3,GM,0.015,0.4339261420833263
335663,both,GM,0.015,0.38498233573660073
335663,s1_2,Other,0.015,0.9311162680344239
335663,s1_3,Other,0.015,1.7240489365965603
335663,both,Other,0.015,0.7846647712321602
335663,s1_2,All,0.015,0.5400496232696337
335663,s1_3,All,0.015,0.7640824304745818
335663,both,All,0.015,0.4757556366448471
335663,s1_2,WM,0.02,0.5550586749951769
335663,s1_3,WM,0.02,0.4472817064458392
335663,both,WM,0.02,0.5120193022117301
335663,s1_2,GM,0.02,0.5230608161675284
335663,s1_3,GM,0.02,0.48039016332388806
335663,both,GM,0.02,0.4797045326290748
335663,s1_2,Other,0.02,1.0384468639504263
335663,s1_3,Other,0.02,1.6211177396830576
335663,both,Other,0.02,0.6134359527685184
335663,s1_2,All,0.02,0.6415448924697796
335663,s1_3,All,0.02,0.7626798057061913
335663,both,All,0.02,0.5165221555204691
336144,s1_2,WM,0.0005,0.3062497330762625
336144,s1_3,WM,0.0005,0.28214522952359233
336144,both,WM,0.0005,0.3984768122184973
336144,s1_2,GM,0.0005,0.2831293337816779
336144,s1_3,GM,0.0005,0.4160289258502791
336144,both,GM,0.0005,0.4488396760729618
336144,s1_2,Other,0.0005,0.8079178845803219
336144,s1_3,Other,0.0005,1.921720299697467
336144,both,Other,0.0005,1.9485817218381605
336144,s1_2,All,0.0005,0.3862776491309247
336144,s1_3,All,0.0005,0.713326558650199
336144,both,All,0.0005,0.7555504332566464
336144,s1_2,WM,0.001,0.3062471750770098
336144,s1_3,WM,0.001,0.28209537367282667
336144,both,WM,0.001,0.27288334763797417
336144,s1_2,GM,0.001,0.2830509122467346
336144,s1_3,GM,0.001,0.4162639148784388
336144,both,GM,0.001,0.41386101178828544
336144,s1_2,Other,0.001,0.8182693639175012
336144,s1_3,Other,0.001,1.824495850495266
336144,both,Other,0.001,1.6752811852872203
336144,s1_2,All,0.001,0.3886151699030874
336144,s1_3,All,0.001,0.6850643894492987
336144,both,All,0.001,0.6397029360555199
336144,s1_2,WM,0.005,0.3286280722769732
336144,s1_3,WM,0.005,0.2980192504658987
336144,both,WM,0.005,0.2799100681976634
