Subject,Method,Tissue Type,Noise Level,RMSE
336144,s1_2,GM,0.005,0.3120023331393848
336144,s1_3,GM,0.005,0.39581698254560027
336144,both,GM,0.005,0.33382908783760074
336144,s1_2,Other,0.005,1.090964154603018
336144,s1_3,Other,0.005,1.587110487086087
336144,both,Other,0.005,1.3760253738262254
336144,s1_2,All,0.005,0.47058374801819386
336144,s1_3,All,0.005,0.6159814649441518
336144,both,All,0.005,0.5371637369728153
336144,s1_2,WM,0.01,0.3973463237691827
336144,s1_3,WM,0.01,0.3437744526934295
336144,both,WM,0.01,0.3681059627743755
336144,s1_2,GM,0.01,0.3767276050944024
336144,s1_3,GM,0.01,0.37278946459135315
336144,both,GM,0.01,0.34396364112897937
336144,s1_2,Other,0.01,1.0095167292790725
336144,s1_3,Other,0.01,1.5567630580758138
336144,both,Other,0.01,0.9880537187959082
336144,s1_2,All,0.01,0.4952246899247158
336144,s1_3,All,0.01,0.6138797585829303
336144,both,All,0.01,0.46920944562438915
336144,s1_2,WM,0.015,0.48995425888258737
336144,s1_3,WM,0.015,0.4128779671511125
336144,both,WM,0.015,0.47001555001124884
336144,s1_2,GM,0.015,0.4475248618379551
336144,s1_3,GM,0.015,0.39544152798677445
336144,both,GM,0.015,0.45452893193278254
336144,s1_2,Other,0.015,0.8993633809054596
336144,s1_3,Other,0.015,1.5728746610518771
336144,both,Other,0.015,0.7503837970651208
336144,s1_2,All,0.015,0.5350983294358796
336144,s1_3,All,0.015,0.6444394508135685
336144,both,All,0.015,0.5024999282230835
336144,s1_2,WM,0.02,0.6165823903625935
336144,s1_3,WM,0.02,0.5062207449368533
336144,both,WM,0.02,0.5783360838592141
336144,s1_2,GM,0.02,0.5152862764472198
336144,s1_3,GM,0.02,0.44333935884215914
336144,both,GM,0.02,0.5631471812747048
336144,s1_2,Other,0.02,0.8459999581306236
336144,s1_3,Other,0.02,1.453720850339271
336144,both,Other,0.02,0.6660347927035164
336144,s1_2,All,0.02,0.6097878984061046
336144,s1_3,All,0.02,0.6593577910648615
336144,both,All,0.02,0.5827163453784155
337071,s1_2,WM,0.0005,0.3274636498134187
337071,s1_3,WM,0.0005,0.3021369792342359
337071,both,WM,0.0005,0.6261584984325617
337071,s1_2,GM,0.0005,0.3505809110242797
337071,s1_3,GM,0.0005,0.4372839809247867
337071,both,GM,0.0005,0.6620820086342664
337071,s1_2,Other,0.0005,0.7731424892665313
337071,s1_3,Other,0.0005,1.7465803394069308
337071,both,Other,0.0005,1.809043060452042
337071,s1_2,All,0.0005,0.4053232781052
337071,s1_3,All,0.0005,0.6617398503496397
337071,both,All,0.0005,0.840596773045597
337071,s1_2,WM,0.001,0.3274636498134187
337071,s1_3,WM,0.001,0.3021223653869206
337071,both,WM,0.001,0.4149433175037553
337071,s1_2,GM,0.001,0.35038610759896244
337071,s1_3,GM,0.001,0.4363188342311706
337071,both,GM,0.001,0.5530144080213323
337071,s1_2,Other,0.001,0.781387225626145
337071,s1_3,Other,0.001,1.688885866801622
337071,both,Other,0.001,1.6319151423660434
337071,s1_2,All,0.001,0.40685728222057554
337071,s1_3,All,0.001,0.6459901155033639
337071,both,All,0.001,0.6972455047231456
337071,s1_2,WM,0.005,0.3491239465889565
337071,s1_3,WM,0.005,0.31958497562582355
337071,both,WM,0.005,0.3012334869748094
337071,s1_2,GM,0.005,0.37588751357734124
337071,s1_3,GM,0.005,0.4171400809467128
337071,both,GM,0.005,0.367709004590344
337071,s1_2,Other,0.005,0.974214572409194
337071,s1_3,Other,0.005,1.4430360090344676
337071,both,Other,0.005,1.292158262552646
337071,s1_2,All,0.005,0.46362908534683656
337071,s1_3,All,0.005,0.5799285988980458
337071,both,All,0.005,0.521258703154737
337071,s1_2,WM,0.01,0.41691674111343635
337071,s1_3,WM,0.01,0.36347868972603475
337071,both,WM,0.01,0.3838141919929603
337071,s1_2,GM,0.01,0.4403347897516197
337071,s1_3,GM,0.01,0.4054095295937521
337071,both,GM,0.01,0.40851366149274454
337071,s1_2,Other,0.01,0.965798617479835
337071,s1_3,Other,0.01,1.4008130747660767
337071,both,Other,0.01,0.9866422131518126
337071,s1_2,All,0.01,0.5101210796447531
337071,s1_3,All,0.01,0.5772557885566441
337071,both,All,0.01,0.49024938157362824
337071,s1_2,WM,0.015,0.5099561461617728
337071,s1_3,WM,0.015,0.43714311397211114
337071,both,WM,0.015,0.48419580652664623
337071,s1_2,GM,0.015,0.5194236057290892
337071,s1_3,GM,0.015,0.43498620659797305
337071,both,GM,0.015,0.5261978431311957
337071,s1_2,Other,0.015,0.9090140284840903
337071,s1_3,Other,0.015,1.4292612542489518
337071,both,Other,0.015,0.7912986752474357
337071,s1_2,All,0.015,0.5676045970249082
337071,s1_3,All,0.015,0.6157085801708492
337071,both,All,0.015,0.5416867236947392
337071,s1_2,WM,0.02,0.644894352565045
337071,s1_3,WM,0.02,0.5394884541222952
337071,both,WM,0.02,0.5972553792172023
337071,s1_2,GM,0.02,0.5998890939649135
337071,s1_3,GM,0.02,0.49592045099014326
337071,both,GM,0.02,0.63618877011319
337071,s1_2,Other,0.02,0.8890268951199748
337071,s1_3,Other,0.02,1.3755107749361382
337071,both,Other,0.02,0.7268035182944744
337071,s1_2,All,0.02,0.6549497269917273
337071,s1_3,All,0.02,0.6588601953858839
337071,both,All,0.02,0.6290799609440809
335407,s1_2,WM,0.0005,0.3073152183544555
335407,s1_3,WM,0.0005,0.29082258489524077
335407,both,WM,0.0005,0.43945372696672164
335407,s1_2,GM,0.0005,0.3160114299331
335407,s1_3,GM,0.0005,0.38411898963150753
335407,both,GM,0.0005,0.41964055932895394
335407,s1_2,Other,0.0005,0.6906260860329605
335407,s1_3,Other,0.0005,1.509457609369667
335407,both,Other,0.0005,1.490168263019435
335407,s1_2,All,0.0005,0.348743231025908
335407,s1_3,All,0.0005,0.505529456576291
335407,both,All,0.0005,0.5616995732876842
335407,s1_2,WM,0.001,0.30731072258153586
335407,s1_3,WM,0.001,0.29091914733110347
335407,both,WM,0.001,0.2926975294419484
335407,s1_2,GM,0.001,0.3158617388322989
335407,s1_3,GM,0.001,0.38275009752760064
335407,both,GM,0.001,0.37409257249110495
335407,s1_2,Other,0.001,0.6971364648857897
335407,s1_3,Other,0.001,1.4656984056944784
335407,both,Other,0.001,1.3235625338870016
335407,s1_2,All,0.001,0.34950975710285104
335407,s1_3,All,0.001,0.496701342687936
335407,both,All,0.001,0.4675254205826641
335407,s1_2,WM,0.005,0.33037715086208275
335407,s1_3,WM,0.005,0.31058189469530795
335407,both,WM,0.005,0.2897605620050108
335407,s1_2,GM,0.005,0.34285652595250626
335407,s1_3,GM,0.005,0.3694767337444475
335407,both,GM,0.005,0.32778536044784745
335407,s1_2,Other,0.005,0.9121289483117675
335407,s1_3,Other,0.005,1.3272009927009587
335407,both,Other,0.005,1.1164719952082676
335407,s1_2,All,0.005,0.3995445679556035
335407,s1_3,All,0.005,0.4717620441356851
335407,both,All,0.005,0.4121684438174289
335407,s1_2,WM,0.01,0.40006709577648797
335407,s1_3,WM,0.01,0.3560739860688317
335407,both,WM,0.01,0.37398278011148384
335407,s1_2,GM,0.01,0.4045587679378092
335407,s1_3,GM,0.01,0.36285319069384714
335407,both,GM,0.01,0.38165124896581737
335407,s1_2,Other,0.01,0.9239468042795069
335407,s1_3,Other,0.01,1.2828128766662616
335407,both,Other,0.01,0.8312076602508693
335407,s1_2,All,0.01,0.4543057406165891
335407,s1_3,All,0.01,0.47625510195514403
335407,both,All,0.01,0.42197417998267306
335407,s1_2,WM,0.015,0.49487888745251724
335407,s1_3,WM,0.015,0.4340617865303923
335407,both,WM,0.015,0.47399808524377457
335407,s1_2,GM,0.015,0.47819059642152956
335407,s1_3,GM,0.015,0.39324232586275487
335407,both,GM,0.015,0.5044163829634009
335407,s1_2,Other,0.015,0.8800143238543705
335407,s1_3,Other,0.015,1.3131011110090922
335407,both,Other,0.015,0.692249630429373
335407,s1_2,All,0.015,0.5208482774117105
335407,s1_3,All,0.015,0.520797172698643
335407,both,All,0.015,0.5051219883059483
335407,s1_2,WM,0.02,0.6337177036816458
335407,s1_3,WM,0.02,0.5413157455084344
335407,both,WM,0.02,0.5917235062832791
335407,s1_2,GM,0.02,0.5476098311761057
335407,s1_3,GM,0.02,0.44705256995595233
335407,both,GM,0.02,0.6162656964724164
335407,s1_2,Other,0.02,0.8455857600745118
335407,s1_3,Other,0.02,1.266210095001625
335407,both,Other,0.02,0.6598676213755348
335407,s1_2,All,0.02,0.6112131618150808
335407,s1_3,All,0.02,0.5772313465335853
335407,both,All,0.02,0.6080023386334084
338090,s1_2,WM,0.0005,0.28752414462947196
338090,s1_3,WM,0.0005,0.2728630465058109
338090,both,WM,0.0005,0.6183066534246405
338090,s1_2,GM,0.0005,0.3456915084483724
338090,s1_3,GM,0.0005,0.41286658204518406
338090,both,GM,0.0005,0.7315774599447658
338090,s1_2,Other,0.0005,0.7699727496121738
338090,s1_3,Other,0.0005,1.7564948914707603
338090,both,Other,0.0005,1.9573242289626367
338090,s1_2,All,0.0005,0.38921247409823256
338090,s1_3,All,0.0005,0.6598868846352035
338090,both,All,0.0005,0.9009855644061637
338090,s1_2,WM,0.001,0.28752408601648766
338090,s1_3,WM,0.001,0.2729711329807174
338090,both,WM,0.001,0.42164615765697866
338090,s1_2,GM,0.001,0.34554846774901155
338090,s1_3,GM,0.001,0.41205717784263557
338090,both,GM,0.001,0.6119130129822518
338090,s1_2,Other,0.001,0.7787552645161192
338090,s1_3,Other,0.001,1.7022846352349899
338090,both,Other,0.001,1.739912885428087
338090,s1_2,All,0.001,0.39104882756836806
338090,s1_3,All,0.001,0.6441850925058246
338090,both,All,0.001,0.7475085627560173
338090,s1_2,WM,0.005,0.3068698053846987
338090,s1_3,WM,0.005,0.2877741022055778
338090,both,WM,0.005,0.27209555930869184
338090,s1_2,GM,0.005,0.37062208319641843
338090,s1_3,GM,0.005,0.3974043178915913
338090,both,GM,0.005,0.3567634476256907
338090,s1_2,Other,0.005,0.9586234915487658
338090,s1_3,Other,0.005,1.370339060858182
338090,both,Other,0.005,1.2268088152978165
338090,s1_2,All,0.005,0.4464759413092614
338090,s1_3,All,0.005,0.5519804882675502
338090,both,All,0.005,0.498443359627899
338090,s1_2,WM,0.01,0.3694066081563434
338090,s1_3,WM,0.01,0.3264200519775392
338090,both,WM,0.01,0.3431856862443691
338090,s1_2,GM,0.01,0.4312931597780429
338090,s1_3,GM,0.01,0.38947765980604887
338090,both,GM,0.01,0.3999713080133002
338090,s1_2,Other,0.01,0.9113963023939446
338090,s1_3,Other,0.01,1.3225101142925548
338090,both,Other,0.01,0.9256729966089732
338090,s1_2,All,0.01,0.47946423925888604
338090,s1_3,All,0.01,0.5484481935005981
338090,both,All,0.01,0.46186644295136525
338090,s1_2,WM,0.015,0.4588383078149999
338090,s1_3,WM,0.015,0.39561621622687976
338090,both,WM,0.015,0.4385368225198334
338090,s1_2,GM,0.015,0.5091563938361027
338090,s1_3,GM,0.015,0.41911273834604645
338090,both,GM,0.015,0.5166274413028604
338090,s1_2,Other,0.015,0.8503787701438306
338090,s1_3,Other,0.015,1.344642743285551
338090,both,Other,0.015,0.7452723259664386
338090,s1_2,All,0.015,0.532940212947624
338090,s1_3,All,0.015,0.584869278916523
338090,both,All,0.015,0.5091919674153625
338090,s1_2,WM,0.02,0.5898141945239017
338090,s1_3,WM,0.02,0.49520940230855576
338090,both,WM,0.02,0.5494123137721106
338090,s1_2,GM,0.02,0.5895663932968351
338090,s1_3,GM,0.02,0.4791636711476457
338090,both,GM,0.02,0.6261741478030354
338090,s1_2,Other,0.02,0.8489805256097739
338090,s1_3,Other,0.02,1.2899949626524245
338090,both,Other,0.02,0.6995272721740072
338090,s1_2,All,0.02,0.6229454621574251
338090,s1_3,All,0.02,0.6266749986434355
338090,both,All,0.02,0.5963704629945603
335683,s1_2,WM,0.0005,0.26911459499083207
335683,s1_3,WM,0.0005,0.24538482623033345
335683,both,WM,0.0005,0.48470213185988265
335683,s1_2,GM,0.0005,0.2870897386856213
335683,s1_3,GM,0.0005,0.4664634404607395
335683,both,GM,0.0005,0.5110444010502979
335683,s1_2,Other,0.0005,0.8676776585236212
335683,s1_3,Other,0.0005,2.496861690366902
335683,both,Other,0.0005,2.4401283151605337
335683,s1_2,All,0.0005,0.44159275831077066
335683,s1_3,All,0.0005,1.0958356129796596
335683,both,All,0.0005,1.1138475636495089
335683,s1_2,WM,0.001,0.2691150233779434
335683,s1_3,WM,0.001,0.2453482373046533
335683,both,WM,0.001,0.29530600972054555
335683,s1_2,GM,0.001,0.28702693526340567
335683,s1_3,GM,0.001,0.4661135656529125
335683,both,GM,0.001,0.4687379680777268
335683,s1_2,Other,0.001,0.8866945158280489
335683,s1_3,Other,0.001,2.4180422954949945
335683,both,Other,0.001,2.1447028590387816
335683,s1_2,All,0.001,0.4480965160794775
335683,s1_3,All,0.001,1.0645866016815333
335683,both,All,0.001,0.9634966357458017
335683,s1_2,WM,0.005,0.289316805364437
335683,s1_3,WM,0.005,0.2583483480001656
335683,both,WM,0.005,0.2418805746579906
335683,s1_2,GM,0.005,0.3136456434795963
335683,s1_3,GM,0.005,0.4385078074495449
335683,both,GM,0.005,0.371214904030137
335683,s1_2,Other,0.005,1.122501127213606
335683,s1_3,Other,0.005,1.555000533821889
335683,both,Other,0.005,1.455274614300121
335683,s1_2,All,0.005,0.5426806908388438
335683,s1_3,All,0.005,0.7273702026810156
335683,both,All,0.005,0.6710948357872029
335683,s1_2,WM,0.01,0.3535488573414862
335683,s1_3,WM,0.01,0.29897503055393715
335683,both,WM,0.01,0.32154441371049813
335683,s1_2,GM,0.01,0.37309631000409216
335683,s1_3,GM,0.01,0.4046755101765527
335683,both,GM,0.01,0.33023568170043666
335683,s1_2,Other,0.01,0.886213652030339
335683,s1_3,Other,0.01,1.5196349368266415
335683,both,Other,0.01,1.026104305133782
335683,s1_2,All,0.01,0.49586286373109595
335683,s1_3,All,0.01,0.712095101198191
335683,both,All,0.01,0.5204951535459826
335683,s1_2,WM,0.015,0.44264863898579154
335683,s1_3,WM,0.015,0.3626123135532609
335683,both,WM,0.015,0.4208149211916465
335683,s1_2,GM,0.015,0.43926379289656375
335683,s1_3,GM,0.015,0.41849154728421883
335683,both,GM,0.015,0.4138476360376665
335683,s1_2,Other,0.015,0.737690697734553
335683,s1_3,Other,0.015,1.5297257148114254
335683,both,Other,0.015,0.6642640071544385
335683,s1_2,All,0.015,0.5051986562080859
335683,s1_3,All,0.015,0.7308409509954941
335683,both,All,0.015,0.469622906094616
335683,s1_2,WM,0.02,0.565352023319233
335683,s1_3,WM,0.02,0.4519095075464723
335683,both,WM,0.02,0.5258166034867764
335683,s1_2,GM,0.02,0.51122210830195
335683,s1_3,GM,0.02,0.46042913110173106
335683,both,GM,0.02,0.5118494511606896
335683,s1_2,Other,0.02,0.9110835285143352
335683,s1_3,Other,0.02,1.4189023406331875
335683,both,Other,0.02,0.5712492703497886
335683,s1_2,All,0.02,0.6193368101542494
335683,s1_3,All,0.02,0.7225768003554267
335683,both,All,0.02,0.5281858186267181
335652,s1_2,WM,0.0005,0.32210226008877035
335652,s1_3,WM,0.0005,0.3076982399400006
335652,both,WM,0.0005,0.4484632507597521
335652,s1_2,GM,0.0005,0.3220222234088726
335652,s1_3,GM,0.0005,0.5708870545188789
335652,both,GM,0.0005,0.582737166789579
335652,s1_2,Other,0.0005,0.9935686608785091
335652,s1_3,Other,0.0005,2.6064425447228357
335652,both,Other,0.0005,2.45408250001544
335652,s1_2,All,0.0005,0.5367992690277861
335652,s1_3,All,0.0005,1.2587933202919694
335652,both,All,0.0005,1.21290591963003
335652,s1_2,WM,0.001,0.32208910911655964
335652,s1_3,WM,0.001,0.3074296465882584
335652,both,WM,0.001,0.31472570311793885
335652,s1_2,GM,0.001,0.3223479744598233
335652,s1_3,GM,0.001,0.5706221194719308
335652,both,GM,0.001,0.5361125005653035
335652,s1_2,Other,0.001,1.0159043764481026
335652,s1_3,Other,0.001,2.4819824529095698
335652,both,Other,0.001,2.023027587794547
335652,s1_2,All,0.001,0.5455298774720025
335652,s1_3,All,0.001,1.205058987442928
335652,both,All,0.001,1.0036095452313039
335652,s1_2,WM,0.005,0.34253705802105455
335652,s1_3,WM,0.005,0.3194067884645549
335652,both,WM,0.005,0.2997216097430545
335652,s1_2,GM,0.005,0.3723740980270485
335652,s1_3,GM,0.005,0.5368918092473338
335652,both,GM,0.005,0.43857223751863056
335652,s1_2,Other,0.005,1.2567926782797345
335652,s1_3,Other,0.005,1.6800652490226544
335652,both,Other,0.005,1.5822929902356657
335652,s1_2,All,0.005,0.656515884692705
335652,s1_3,All,0.005,0.8623276599137822
335652,both,All,0.005,0.7964135242516408
335652,s1_2,WM,0.01,0.4069677421111209
335652,s1_3,WM,0.01,0.3562936349766542
335652,both,WM,0.01,0.3768091722346304
335652,s1_2,GM,0.01,0.4546677317034568
335652,s1_3,GM,0.01,0.5055368389243423
335652,both,GM,0.01,0.40238147421714243
335652,s1_2,Other,0.01,0.9606300350408753
335652,s1_3,Other,0.01,1.664737224176932
335652,both,Other,0.01,1.0656545531494992
335652,s1_2,All,0.01,0.5830471598990674
335652,s1_3,All,0.01,0.8543113146410455
335652,both,All,0.01,0.5977410850810613
335652,s1_2,WM,0.015,0.4951864160317017
335652,s1_3,WM,0.015,0.4183507083590799
335652,both,WM,0.015,0.4774367940882243
335652,s1_2,GM,0.015,0.5056183995762205
335652,s1_3,GM,0.015,0.5298116339647122
335652,both,GM,0.015,0.48894093669296324
335652,s1_2,Other,0.015,0.7648598895550147
335652,s1_3,Other,0.015,1.6692292611827315
335652,both,Other,0.015,0.6536772318586853
335652,s1_2,All,0.015,0.5659279530839668
335652,s1_3,All,0.015,0.8728920248016315
335652,both,All,0.015,0.5234095510606424
335652,s1_2,WM,0.02,0.6157784311788188
335652,s1_3,WM,0.02,0.5059280435294047
335652,both,WM,0.02,0.5850001230236886
335652,s1_2,GM,0.02,0.5507982157683005
335652,s1_3,GM,0.02,0.5614187430480388
335652,both,GM,0.02,0.5826958790859275
335652,s1_2,Other,0.02,0.9978221683714874
335652,s1_3,Other,0.02,1.5182396356187444
335652,both,Other,0.02,0.5090436553143779
335652,s1_2,All,0.02,0.6913047458196747
335652,s1_3,All,0.02,0.8409213463883382
335652,both,All,0.02,0.5690460406299724
336839,s1_2,WM,0.0005,0.3016343181210171
336839,s1_3,WM,0.0005,0.28330870676964787
336839,both,WM,0.0005,0.4102862170851844
336839,s1_2,GM,0.0005,0.29750831372006575
336839,s1_3,GM,0.0005,0.47140188948513073
336839,both,GM,0.0005,0.4913037311445392
336839,s1_2,Other,0.0005,0.7679769769971482
336839,s1_3,Other,0.0005,1.8697925580981039
336839,both,Other,0.0005,1.978523465537799
336839,s1_2,All,0.0005,0.3739222031556405
336839,s1_3,All,0.0005,0.6938332717113265
336839,both,All,0.0005,0.7573437549020386
336839,s1_2,WM,0.001,0.30163410458196743
336839,s1_3,WM,0.001,0.2832750005514091
336839,both,WM,0.001,0.2858150304540378
336839,s1_2,GM,0.001,0.29726576840620916
336839,s1_3,GM,0.001,0.4706970336206717
336839,both,GM,0.001,0.46448348513734766
336839,s1_2,Other,0.001,0.775790439166206
336839,s1_3,Other,0.001,1.8005642538755546
336839,both,Other,0.001,1.7654330785393044
336839,s1_2,All,0.001,0.3754506634434265
336839,s1_3,All,0.001,0.6750639848308899
336839,both,All,0.001,0.6644091938060647
336839,s1_2,WM,0.005,0.3221525340467462
336839,s1_3,WM,0.005,0.30001722722750085
336839,both,WM,0.005,0.2821220046006966
336839,s1_2,GM,0.005,0.31241142232324826
336839,s1_3,GM,0.005,0.4470934294919793
336839,both,GM,0.005,0.3755861808389593
336839,s1_2,Other,0.005,1.0164669091236314
336839,s1_3,Other,0.005,1.5405491985557678
336839,both,Other,0.005,1.3518932848119696
336839,s1_2,All,0.005,0.44058383260017375
336839,s1_3,All,0.005,0.6036912196348302
336839,both,All,0.005,0.5293205234217371
336839,s1_2,WM,0.01,0.3876863472411111
336839,s1_3,WM,0.01,0.3419256413752075
336839,both,WM,0.01,0.3604077956133018
336839,s1_2,GM,0.01,0.36894377971335
336839,s1_3,GM,0.01,0.411738037575377
336839,both,GM,0.01,0.3323570977870951
336839,s1_2,Other,0.01,0.9828624425340777
336839,s1_3,Other,0.01,1.5091883357867393
336839,both,Other,0.01,0.9992936879776566
336839,s1_2,All,0.01,0.47529428315703975
336839,s1_3,All,0.01,0.5958574782451949
336839,both,All,0.01,0.45671588882584585
336839,s1_2,WM,0.015,0.47836310962009926
336839,s1_3,WM,0.015,0.41318885890113277
336839,both,WM,0.015,0.4562694451069815
336839,s1_2,GM,0.015,0.4438184706535321
336839,s1_3,GM,0.015,0.42275192148055496
336839,both,GM,0.015,0.40880390203900147
336839,s1_2,Other,0.015,0.9080782789890439
336839,s1_3,Other,0.015,1.5277552520605195
336839,both,Other,0.015,0.7780282346241248
336839,s1_2,All,0.015,0.5244257442433561
336839,s1_3,All,0.015,0.624802830481105
336839,both,All,0.015,0.4802582602563775
336839,s1_2,WM,0.02,0.6102005358265805
336839,s1_3,WM,0.02,0.5104088727150385
336839,both,WM,0.02,0.5677472532121355
336839,s1_2,GM,0.02,0.5234655035881685
336839,s1_3,GM,0.02,0.46879580350745165
336839,both,GM,0.02,0.5074679199516723
336839,s1_2,Other,0.02,0.8642167808141793
336839,s1_3,Other,0.02,1.4362725658833528
336839,both,Other,0.02,0.7075217524670613
336839,s1_2,All,0.02,0.6070435974827498
336839,s1_3,All,0.02,0.6508565412446503
336839,both,All,0.02,0.5594132769207331
